,0,1,2,3
54,31.586426674537762,36.85824419205287,-11.03290903809213,0.24747810372915324
55,78.1595240109471,17.999820340450047,-204.6319467998037,-22.1908849995696
56,-38.60956484972679,-5.387864637234015,11.255930430343232,-59.87693324532258
57,-27.5528431888751,54.758707689944245,43.65569600300425,62.18781504268589
58,-20.680621658728512,93.18728596462527,25.31204391179186,55.6672951300919
59,81.4979419441784,-20.485076635137712,-20.809038749167367,70.74635704315361
60,50.5014428220813,131.8619945430053,-8.435535755786415,-1.6702965142355908
61,174.12887653542487,80.44268136343001,20.787974892495026,-80.91565504905488
62,-1.4010969204128623,-6.030389455316979,-102.47820666640914,107.74404620324795
63,17.26612752147089,42.453393157852034,1.7800381323249286,-13.022876731383521
64,85.99548726293128,107.2087722246825,68.09841216533803,79.47466509666302
65,85.62293403729626,30.837771500879892,-10.012122874396537,75.88807642259266
66,119.42042531551442,37.40360189605224,139.83930093639037,15.74961766370378
67,28.444542603229344,111.3614888994642,-6.714196564642098,92.67226029707712
68,20.76060191180387,27.565771508747158,34.013230032674784,-19.8819656271598
69,76.40365779596662,143.33680680433355,82.56623626177858,87.0869262171459
70,49.93420161096161,193.43094808962087,98.81506258405314,107.09041689987005
71,110.95129770073919,31.372534031266806,123.53473861131562,171.6752840601594
72,122.51498654317109,135.18154120849468,128.40692016790885,98.45623573105516
73,91.57254988200887,95.54100657576825,116.95912864047678,103.19849319480966
74,44.55433794119768,23.444411410855423,163.69006227746553,-14.198744449121953
75,124.62237589473068,-208.83859819537128,126.57977095607426,134.90985753913503
76,30.39502456570853,186.67685406998248,104.69361663879874,76.30792898511025
77,103.63355638645452,161.27728780253491,96.94484130838711,93.27861514550071
78,105.6200215961574,67.51623323735606,214.56810485041964,116.59542439964036
79,57.47650829827972,152.56159172589642,187.5525820862208,114.48634882781954
80,184.44185759771412,135.27198589918817,141.67401109312928,163.68966342512772
81,-118.55713511761365,162.88710087815085,107.61751078644635,100.37820414297369
82,220.25926858501722,160.0124990738298,126.64417225626252,101.58139899481722
83,168.69994597911347,102.32160127009271,122.23254740767351,125.76733422522109
84,125.64645594428741,197.07954003522218,121.32719097796159,176.12217210301534
85,111.35175588800243,211.75675239552007,121.94648098205174,41.5291826313403
86,203.47394875530853,227.83418682159078,136.21423515074963,71.40696161318056
87,204.47925110798496,274.5897639986284,249.91142976083736,206.27817783014797
88,120.6500849453457,189.60150578824798,273.62741683430465,232.29203127136063
89,172.08303936428047,184.28785354228552,-117.05514872324878,129.192015895902
90,161.74547361602495,148.28313749184406,234.6421847577433,-105.57381528778207
91,110.78855924473572,153.38013055985957,210.52133160451555,160.65420560523887
92,193.8389115988225,239.0165185097971,179.95416512203866,195.4488172923337
93,269.8837009569256,213.44793831478268,144.66396679627508,221.3070958243555
94,66.56239756710974,226.36963385086963,226.17534780813546,169.03199745623957
95,46.99457402788101,159.6680657014325,215.47520081889036,204.98499083145032
96,265.22566584236534,216.24055951234726,176.98434621453308,258.85375885561245
97,250.95210719203365,179.65436837013408,221.74222285948858,218.45458074742993
98,243.61674153489503,-227.01739943732488,248.42311305663904,185.37622896667352
99,207.71662526109498,182.93885366847863,220.63361323747475,49.83774134732932
100,359.8348353340395,293.3234190160109,135.75082850654778,215.344216000715
101,191.61021697251311,221.1359149205093,143.39465504629612,172.54082185781706
102,226.81803606528965,291.60341010803774,293.3025183826858,234.41613451493464
103,188.23604936941567,274.3083535445355,144.74589912010381,232.98971120189492
104,294.36133858029723,228.13819766489414,209.99236488713197,187.96922106640352
105,310.53472922243293,270.6235300091424,256.762908944472,250.5057343042852
106,158.82627579205584,237.3130827503399,210.21576910483273,293.5785021128215
107,188.5901898684999,257.48122261185824,252.25280820332208,363.7753623518372
108,280.4743915070764,278.6082452333772,410.72506225271036,372.6429201910651
109,85.52098766204662,251.8476971941183,259.4970201544927,333.8343708372638
110,207.93521871668966,124.75727934241904,80.36751149189013,198.34116876335642
111,157.1124581947461,111.33315643945694,273.0778110752399,182.28394231502705
112,301.64836768165816,-138.9748131214174,164.12467106321802,286.3571768690327
113,174.37668578840274,233.85924185704582,201.64636193353047,287.7637226527732
114,196.31743684841433,223.52380815491784,234.4005059944592,279.25533237116855
115,304.83584064939646,263.0714245995855,375.3266673667715,284.0935131727717
116,293.548144390945,310.2361878199062,-23.525019314259158,41.46693084811621
117,146.42914491709456,211.57243758789107,248.94270114092103,309.0780877111577
118,185.9075147389675,267.28346874920453,148.35463761855567,219.94932386081751
119,203.53134509137635,195.8980314969019,304.0461341959674,240.1761898612591
120,-45.237533227377455,300.9417809775297,410.05937094612943,339.7596677951487
121,171.34458146245458,252.25986882694897,-338.78136007109833,273.06629551062963
122,219.24950068145026,262.85584630768994,443.3643746549512,248.89146369838375
123,70.78035614284902,280.2534009218285,210.9683313178597,368.01901209128346
124,320.24754064203836,306.6425656053677,264.69659148667523,150.47026170057657
125,267.3269523617025,365.1749623913448,185.38564412380575,341.3756076128255
126,371.1787513956866,164.93472063485683,210.7404291917701,219.95515776993597
127,242.17711491596535,257.2867984433777,322.96347422687734,118.5096602814343
128,253.19022616675832,240.8050261361289,367.8653609453818,413.489465213959
129,357.59744258405607,263.63178798330676,324.5591101957181,353.262521492944
130,258.311631623481,461.7178709355566,295.85270254275446,388.8583825889867
131,358.7545771478143,22.385325605472882,215.074417283792,187.8216860897655
132,438.3998608753171,302.7955482789322,260.869908864749,361.99678129762736
133,-128.75109319191384,348.2863772033347,339.321876358776,404.31025464602243
134,-465.46622034388656,342.6524245600086,279.94333623621856,244.87206274396584
135,354.87761576775614,273.2855443262505,346.83932829636086,277.5792859598481
136,407.95084260788485,307.05646887274725,312.6837632902326,198.1923558832286
137,262.584319120088,276.59759491884876,171.19467397681868,440.349747845958
138,379.8881417721167,319.4621539306263,367.4331843843978,471.40720431270177
139,204.68528598726894,367.2791475779913,451.2681201025634,416.86499815952004
140,418.2420427378194,448.9211192010576,339.5915075899229,335.64589509279074
141,480.1189747177217,162.03865748687062,358.36663839422033,414.6414706433381
142,373.8838279229391,339.32679022486974,414.4194216415861,402.7210880831004
143,365.99836134414306,303.87131671245527,371.8656669394536,347.9687259127286
144,311.24799419289513,317.04913549011314,365.86654011639826,527.4512535249169
145,376.5340339373517,346.8074950464455,293.77064288007176,344.90390482895674
146,378.654395900595,94.95458514477906,343.34535722675946,352.2333666717715
147,353.45088461746064,497.3495398778747,301.6768109142547,376.76557203486874
148,214.31011547740408,135.97083625787934,-22.49129692673664,458.62914125985156
149,376.27789673070737,397.3911419108631,373.6211851970548,390.3840047436978
150,520.8757876329047,400.8277772601776,357.75078793901645,367.32958000952067
151,463.4305550465153,361.51327149452294,424.537825729113,355.51391082357827
152,406.04613513748615,381.44212029049623,492.87556171070565,419.91792611058924
153,394.8606285285674,49.34868473365779,-155.20176326934177,424.669543251491
154,409.07077950660994,-23.312920416728442,307.15951916862537,396.34724526905217
155,385.20352069554485,281.3604598613387,479.50853903392834,435.6287639755356
156,585.5739810092135,435.2740091687912,445.3819070427582,387.1879956038575
157,357.4946189794651,403.5591626546102,414.35149579299883,513.1568964200137
158,135.01851842881422,452.61815475780685,365.60978451644934,361.0218757730114
159,494.32342859298063,406.2393302392261,525.8117473354828,387.6744204562045
160,-79.06491979812681,466.48130680253223,537.4757842062895,396.0966437832938
161,257.62630700725566,466.82778097757415,459.76026305812786,472.5783766881147
162,503.3548996818266,571.9385363337078,393.70302549257804,-83.2111884384176
163,436.4044191912113,96.14002618812938,396.78534291366844,458.3745492950879
164,400.4584230791703,467.05546058450074,270.54577659665966,485.0916465722714
165,502.1289030462543,398.2744185075712,470.63037816971337,356.3323118876241
166,308.9468319881265,556.0778078123733,348.32501317649803,402.24681814090343
167,386.23010633492055,110.71029766806544,294.10655397270415,547.5838366345316
168,377.6275126740951,359.447524551459,484.3740267872022,556.8599397099497
169,418.9370976572008,414.5116428850503,584.2259510849077,519.6694034181147
170,393.3258450571733,447.20285304713656,441.42083282638396,482.2597185637542
171,532.902382944174,361.0988619816797,374.314950797582,472.68022640399573
172,413.4273322112702,477.1378550373104,588.8214481637563,534.1986161674369
173,537.9094862244733,363.262473176877,571.4626193813825,494.4825936924684
174,436.96932006721283,85.85371629096393,478.4295317300648,371.18250510946154
175,613.7109905159981,419.98720252245914,507.6649706689446,442.2657116999311
176,555.2138116383273,456.6857533046775,565.1309976899237,401.87747931968926
177,429.87563886490335,289.4948081022827,605.784986028905,494.6679374444871
178,383.7456386376525,510.41134824542036,523.4983788122006,465.92536913910646
179,572.6482518596404,395.7026841407382,412.0203643832851,626.3957094039695
180,551.4817670822872,426.3554309964852,488.2568872864444,391.60486732781334
181,373.4744176607064,483.12290129646533,449.431498509898,453.20318619511045
182,435.7193174686645,503.81644362995115,540.059973812002,518.5936386944651
183,432.6641345264662,598.9846481164755,289.6392317185225,350.1536040202752
184,492.0446477427612,566.9815485918285,434.92960781922955,617.0072287700899
185,517.3794973091084,195.76375986435536,566.9000448284456,470.11199545625374
186,591.5146013810848,388.6917625661536,419.9743737158054,540.2299639072733
187,426.8138430390901,494.588135301111,504.9478542970555,471.1131693756368
188,590.7566010285328,533.837245778218,569.548160155579,501.7552062879089
189,374.0679922926915,479.5652991862064,401.6851158264597,247.63941345366047
190,379.43922357592896,523.6906896418752,369.2218330809167,509.9460125230463
191,468.83685299800277,440.7569284077014,346.7445428974344,575.515470266597
192,522.0188132267845,437.3420371326529,409.84822576059383,485.8915943278095
193,622.9361007891304,312.15570568476056,384.22059874417323,602.093462794532
194,572.1522057604774,518.8846275987441,563.3364492348444,563.691795659215
195,442.3891674190146,481.7882866023658,465.45029835401056,486.37316183954437
196,590.9124252652958,594.8038223328646,467.70806490588836,544.4986581689321
197,470.9956716515151,555.4209602271471,567.7882718312067,555.1372428823366
198,653.2704494280339,429.62678116929885,587.1121207718005,469.4959918118801
199,683.9650787888471,472.2431986405581,584.2751046713685,487.3969567832976
200,518.0674085414109,569.0386979370305,540.7853299987105,548.1509688933997
201,576.7953100697247,544.438085767968,540.9569046198734,498.85115786667643
202,336.9358585828559,526.8747892687329,473.9617435472559,533.2553028920416
203,518.1428426520617,548.9343802238294,523.092308218634,531.9635083247871
204,695.0652265686651,487.6126242547474,483.33126782804277,549.3494432850138
205,610.7046014757699,504.3968224992322,473.6425049821107,570.450305650532
206,574.8310933382701,633.3756935871597,545.1862736497606,648.0682402824583
207,589.8304763900761,486.47771218174626,684.1216252595816,606.9442673535004
208,597.4179362414638,668.8307293148926,447.9962799710067,530.6202037747039
209,599.8346227885007,638.9063065711215,516.5636712593655,441.0199043180346
210,-28.1202849794171,661.7220725464599,-190.94118060505457,514.9648774497828
211,708.5039705606579,461.03480058563696,487.84857554630156,542.9008218287984
212,720.5594152440711,652.6543865507504,525.4752584346063,587.4389493134232
213,692.2527616428431,602.4932527588134,554.1298164256586,-160.4460552844828
214,593.0199307262401,615.6301681131774,639.5356929814276,716.5610096698897
215,604.2369562580133,51.53465137909957,656.3312811123621,653.2710635809773
216,669.0210401071639,503.1983127141197,679.444615579736,52.91447933653158
217,688.2764912362542,736.6568290804839,629.0548830021617,753.177321394617
218,600.2834103961741,606.8788318310286,646.1655283517267,570.575670405027
219,631.2186659729668,709.0257809344977,589.8493139133698,618.8378526801928
220,781.413848347653,584.468874036139,581.3495124911982,646.9982396977827
221,605.9997564799069,614.1731636400548,490.29807034366104,619.1397259370173
222,696.1024586397767,568.4767025092341,510.38741893063906,577.4327742567449
223,601.1834738485942,687.6282526625678,615.3967872968973,558.7495106016697
224,663.2878312802594,558.1747897076908,693.0911735618757,671.3199827057218
225,626.59247413461,732.7735426979835,541.8591117962263,567.7758511048514
226,680.5646927364257,735.4412919012901,643.0463694538968,710.5908860481522
227,589.9339526886913,598.4422642638265,521.1814745917432,205.4000024123572
228,669.1092637904245,747.1559707505825,669.7386310324538,582.0526830164367
229,648.6299410255818,819.7695108774321,465.4883957023486,400.7961683676799
230,667.6040310681352,562.3862355676822,583.9462682775473,646.1976491102973
231,-80.55384328843212,-173.75992620144348,562.0726619109744,660.3975369230693
232,757.5305374125473,600.2939957265785,694.1490389056314,709.8605345294128
233,667.072717722601,718.6239738023742,551.2495555974967,641.5518548326777
234,623.0629265026113,592.1812397962397,658.7599153961094,630.2599303181782
235,27.125032826188985,608.9999490433178,617.4777852682103,639.5512710222563
236,551.3324310733587,760.9811852294987,793.5600478064498,625.4337990322622
237,631.1037965080446,715.6497240049705,827.8843606937922,683.2069234114979
238,761.4627089384693,577.1198448609161,639.680269334829,542.4687727109858
239,585.9857402249295,609.8849453403323,753.0568448599541,612.2113356989676
240,743.9428388039265,622.3403980287837,539.1774056733354,687.0279992737244
241,660.557356475598,657.559796224701,706.4422679405772,797.2660100890956
242,822.0778537730251,617.2179422392778,606.5769802293631,671.5472969942291
243,798.6830863701192,807.5253380919685,703.2802959610681,730.3670246845053
244,791.0881300810419,649.0292767168688,663.6535031123254,729.4290078343633
245,752.5858856611152,688.4887618345069,672.5819530327287,659.1049565374263
246,780.9073993867963,677.7217265729921,740.1554610849892,699.1760405645721
247,824.151522912256,745.5147034199973,765.8857263820546,828.7778381032438
248,756.1002741091703,721.9178425551231,818.3874247645447,696.1559892674463
249,686.4887059159528,706.7850665430129,743.1102932138633,789.3733974070448
250,740.3054188032762,688.6308575530646,694.4054235801341,747.4250144587674
251,727.9906605417403,795.4761098794044,611.4055865943519,762.2576060134174
252,701.9143819426421,694.0845866409709,734.4115178594329,825.1014350940733
253,706.5046493722392,685.234121062512,787.609304759755,618.9249932876618
254,836.6554761475029,785.9905302735389,656.953773846532,679.4587476329818
255,810.1848466684119,763.676023353124,787.0538130040131,553.3699756897515
256,671.601503935702,836.1020834299698,729.1596282402038,767.1046320534338
257,720.3783546148702,904.3216712840905,767.6192291593434,735.9631550061029
258,707.6054041033017,746.968639012176,725.7710214014237,724.6437288351276
259,765.1099548083465,703.7530135371147,752.5657032671426,740.6317773033952
260,715.9843472673563,626.2882574877001,653.3917028359269,675.8556441080979
261,634.4976691104338,683.8422215780729,625.8012330157774,651.9398794081438
262,722.4515115183988,667.372018663708,649.8940328468126,818.4712998667745
263,579.6143265902505,520.571203876769,625.9143898039847,594.6713118028351
264,783.4932428885083,810.2213575239465,822.7729891704543,816.1466071244466
265,744.6727896993574,835.128703580297,592.4471087518691,559.0431330440381
266,713.0804812257121,680.8157254814091,804.3111586843809,801.5233470121418
267,745.8390439175474,682.8197613036791,658.9370397638905,738.3698372240076
268,717.3360728847592,825.4174152047581,669.2097512299531,765.4814619822998
269,660.4514150158425,615.0169951843452,778.5476029581324,672.3185093611605
270,617.4058533136663,707.5111548822188,632.5623844326395,652.6426055643099
271,683.5492061454997,600.5486777582571,742.7115165328773,835.5353906490249
272,674.5485683422318,795.1730807495743,808.23448768954,762.6924668069373
273,622.9296334465189,601.2836520535044,646.4988249227741,641.4159293300643
274,763.1860852839063,736.8959666149722,613.3754724537329,766.0023895834757
275,747.9586069966225,508.23879855551087,813.4979807376251,721.6217976277718
276,700.7781233515736,780.2216712743144,805.8198962996316,715.4414380435242
277,677.1569282963255,775.967781441313,662.9069859207129,720.5673518039482
278,823.2329131641503,750.7269350581765,644.1423671992987,701.0339235899052
279,780.7726043151685,708.0288091124139,712.2816503818942,678.0873070683015
280,792.6500939952657,473.6382631628324,702.8795913424694,827.8897350555518
281,588.3799380711772,644.1302479988029,758.8920514372654,659.7322130831631
282,861.4287002710782,700.945799084381,632.9751494527159,796.1972192934571
283,845.630066091264,776.5061337092415,685.2184040788087,742.9474598525884
284,727.3620972949966,625.7137401791646,664.6708731082721,779.1392662629166
285,798.507697878065,807.5796812655644,679.8704025366321,677.6446134960472
286,684.75716219493,591.5719840335053,758.2638357879371,674.3171114187016
287,743.6412148752189,733.8506149440044,689.4103658771357,727.3395783500581
288,640.8164097817582,816.922018284685,732.752460622408,826.7495696570758
289,603.5956237214375,824.0263906098007,671.7017078674477,679.4077085491175
290,712.1076270779322,655.3822457544271,840.1713656807026,679.2771874125617
291,702.0311344630165,780.5878670062864,632.570056324771,864.3504209605263
292,739.3461887710719,768.096156517879,761.52993146717,976.6111673066335
293,723.5673617445244,707.9355245851624,691.3256361913279,696.0562252833131
294,732.9295264334339,827.4421343184445,712.3169673517431,691.1606713324747
295,785.6896632296047,722.5460533285564,726.5574635483467,752.2581164696737
296,703.1943149057696,802.9527600825692,909.5058377822478,801.6884853783797
297,780.2149976251987,586.4935968143576,731.1385945537476,828.822957992756
298,710.1171307046005,819.0679883123215,790.4329062251707,685.1883234811299
299,774.811723526422,598.4918479958492,774.641908364062,723.9436803793917
300,601.969449892701,-165.4240528628602,701.592626292441,858.1132164110344
301,557.5376207447042,785.4878767785435,661.9703308934235,702.9959488430187
302,863.5389716613653,766.6109096620745,722.49417324217,577.1669309004924
303,771.6012948831132,671.3752246627901,807.7816570954443,792.4492818346529
304,772.7097662412139,655.214202659002,733.228669584661,737.3868535761158
305,771.2238544612688,734.622482840072,646.6155471054041,864.9334836868214
306,814.3938853687855,741.4858450289931,738.8138800707167,739.2626841461657
307,748.3239424712308,803.6160715340297,742.7884142768293,710.1536613316343
308,761.6194486743697,794.5158994680143,768.9599577148097,757.6410408275759
309,723.7925563128963,836.8573483791658,869.8589119792603,783.9255485475004
310,751.1681308633521,771.4672830329891,892.8655568111055,687.3142058787032
311,773.5537559578263,837.9136564950985,768.4827573626243,763.7941790584027
312,726.755729660818,750.5967270093968,763.6424873952989,783.5973843925462
313,842.608461997471,673.7010234280248,762.3702852636425,802.5845922094247
314,750.7989795150173,784.1890950212113,814.7223770303945,738.8852409204127
315,740.4034352603171,756.1166557854087,789.2023609089135,757.5071040547587
316,699.5129633772609,799.6533817679576,854.285955443561,668.8191687906418
317,787.197447631486,719.9796659671671,720.5838963227318,912.045971501138
318,745.5049134716205,764.957794284459,800.4746376381796,795.1703385562787
319,812.819804158014,755.3140283739056,771.0748319315679,935.4914625532023
320,855.269819869721,902.9322927893106,827.2281232584376,898.1076338759361
321,858.1380313813463,927.2426189529748,819.9291118324384,856.2642207507182
322,807.366421214706,858.0804117104623,885.0189361500359,856.564351616704
323,909.4210765874915,641.3846098866529,871.4487673446638,846.1230811259502
324,847.7325238593365,801.5551880510989,896.2641037684505,897.0281394750776
325,730.4416340284153,770.0556668657765,664.1265638286807,874.2945948603203
326,703.8582661456966,868.3764609753861,826.8437985471388,638.5552016279669
327,786.9311066284929,876.7645869366677,893.9432018984911,803.850292675337
328,707.262559507561,853.9126411482181,879.3261970427548,954.8650678544889
329,778.4334020446246,898.1027189685974,815.9636486376112,818.6328431302809
330,733.3885379710888,771.70296899178,823.5374384683768,704.1157559596368
331,671.2205680382052,810.5438759408556,846.5152728674708,883.7747574907726
332,710.9410511566896,847.2717408598585,803.5936417466934,749.5821787703727
333,783.922975278452,835.6685746346815,673.6244303112834,809.0760623868572
334,881.1305141858592,629.3919752764585,895.5069971658629,-26.70288738803387
335,806.5177113605126,849.839545524222,815.8964522864416,785.9571615389291
336,780.910550887758,793.6993965069091,779.6134389185544,772.0130108395448
337,814.5453797689024,894.2216235170865,821.2361902261565,764.4979618537175
338,803.8398641580006,886.6207705013348,861.78548486288,750.3787422361777
339,794.40960876586,760.6910934384962,838.0964969863516,797.8185784756464
340,851.1795402278203,970.4295645542052,869.0680879852654,805.2534513882952
341,834.5031419766899,880.0576380099997,953.1227055687497,793.4673695127336
342,872.1382987938028,794.5941347622953,843.295943075387,856.4779755650482
343,853.507436822349,901.2346503447191,889.8248480501258,852.2346980976245
344,705.4423532158235,903.1312307334159,931.3196324997762,872.1241116503107
345,955.8702499915927,896.7743267770483,784.610753165284,874.5940981379716
346,741.0143142705432,816.1571265776246,924.6374125101373,794.0989140560289
347,987.7045691059144,814.0826162543406,872.7097514296227,895.285945529378
348,794.7704375378478,876.4752727189951,768.7366298643387,824.9321672132589
349,825.136619487009,789.4945634173848,819.8489053398918,845.5328586574632
350,890.3829732639126,827.9651112234371,793.3374716337967,819.7875392277068
351,896.7264391093996,808.6855710938642,791.7968749234753,870.9498553530268
352,856.091379155641,754.5651345702202,804.14895740777,787.0698042168017
353,852.9446915851809,864.7681389230111,797.0325419797394,600.4483730818297
354,890.3337740631423,836.0597248979167,817.0215546667374,836.6744631434715
355,782.1667911167983,880.2447128558199,818.9538951257342,798.7358012852708
356,930.7234395934208,772.2702668072459,665.683184847741,753.8961260713264
357,774.1780117395186,694.1266537961802,872.3038494686665,893.0743197598101
358,771.7271287294358,766.4967921195089,759.9320190047337,756.2846240264798
359,856.2197482131041,628.6712819316452,806.341749620185,809.0047364180167
360,723.3756212568949,784.5605953368263,802.1418992531732,667.9237726786141
361,844.8898456583864,848.8754319892024,819.5077500115493,822.273969205404
362,764.9526953260064,739.1541815033625,784.7982755724731,835.482610325932
363,754.6931314704829,846.9066667794552,894.7319213487458,793.6864071349505
364,828.3612766706426,856.3554413065498,824.6354429496872,798.1337965629706
365,734.949256669055,766.0716809012612,716.6817688322985,694.742166595092
366,689.0226792524674,873.4180311372462,798.7021068062338,739.6995350341563
367,776.3498614554011,679.0139527621802,597.1518983008028,768.9819434087085
368,753.4210109558899,757.1430464571584,837.0052986059407,714.7875067010199
369,704.5472753047986,757.448131858699,804.2486387744508,882.2405330807089
370,806.27706359266,781.1196141109374,712.1101258424369,800.3239549603757
371,680.5162807133285,780.1752450004713,668.9468441913306,861.139244914668
372,766.765960291982,812.1240153973862,860.7116229700531,810.0586319082307
373,813.8591984552224,786.5372974252866,819.8481753204768,762.4995875814011
374,715.1395318614535,816.6651678361708,664.7153434325693,677.6865735793046
375,711.1439845208757,830.7082635345441,940.4404727169183,835.7219352380808
376,717.8523833667641,676.9847824062782,726.0431465829442,739.9896331107506
377,722.0191558578307,821.0341921688401,712.6811930277312,718.4120435585328
378,165.27877773488459,658.7726826279863,785.1496569216317,722.5475157327364
379,738.7702835825951,936.257393302923,836.9317039270688,782.5612934635086
380,792.8226884198488,826.6382233124086,848.73730915861,618.5491579384536
381,769.3865903761313,799.3572437189665,867.3484158233653,798.5972150261894
382,793.3431274768723,793.624908997716,702.2712484818611,808.0678454617153
383,820.2513394413319,638.2203458401539,778.3519032504408,788.786124152614
384,806.9636789358893,825.4563655763824,824.3981136536187,745.1329321518393
385,709.7581835103987,827.6569584232893,885.8471944639434,793.119124038903
386,857.6518622170069,880.9707292673802,728.8376526188483,737.7841920222692
387,715.9571099753688,842.7198232009804,830.2449358619426,812.3810379578958
388,940.2036994333664,781.551223754513,807.2677579888076,812.3945368573924
389,794.3997300943931,784.1050970068734,780.490952848464,739.4470830234579
390,769.7108639673711,918.3369517913869,788.2077093420502,816.5076917067366
391,849.6618751229288,904.6534252089684,918.257653170642,754.4785509980576
392,721.3800417241654,836.2584775159299,819.425886601887,745.8390945133061
393,681.7041773067649,719.6336987223748,840.0257246826801,788.6711193685406
394,976.6988365320544,971.6515092022593,766.3223012709352,841.3494947448945
395,818.8559070866917,735.5598759443626,840.4269244254817,818.1781736067164
396,904.1168180496909,699.755873250969,783.0138125892714,718.9498244343773
397,827.0608267411342,826.627439811663,834.9964298356382,771.7342147136717
398,724.0256841521135,957.749392994848,897.806138320088,414.16031596114743
399,659.8028842678234,767.5186068860352,738.8539742192181,936.3848846645325
400,862.9809126809449,877.7427586786184,933.0270086232939,843.0474054389198
401,854.3800968741612,917.1815306538919,421.53957385260446,837.7945332927954
402,176.9149508075047,734.7377391190336,949.0123300620988,775.177990564617
403,854.8060233587266,926.5132235909174,709.0332611921069,693.3446492504306
404,800.7092121854508,752.2857731066774,793.6535393760653,777.3193438976385
405,803.9984149227141,897.2869690508409,788.3463816265499,864.7324016878454
406,892.1759962021248,885.7306771342445,703.8417222517759,892.4809947492188
